,GP,circuit,location,country,lap,position,lap_time_ms,code,name,lap_time
20001,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6,10,95849.0,ALO,Fernando Alonso,00:01:35.849000
20002,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,7,11,96974.0,ALO,Fernando Alonso,00:01:36.974000
20003,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,8,12,97134.0,ALO,Fernando Alonso,00:01:37.134000
20004,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,9,12,95601.0,ALO,Fernando Alonso,00:01:35.601000
20005,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,10,13,151166.0,ALO,Fernando Alonso,00:02:31.166000
20006,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,11,15,166293.0,ALO,Fernando Alonso,00:02:46.293000
20007,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,12,15,163853.0,ALO,Fernando Alonso,00:02:43.853000
20008,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,13,15,1208073.0,ALO,Fernando Alonso,00:20:08.073000
20009,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,14,15,1201043.0,ALO,Fernando Alonso,00:20:01.043000
20010,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,15,13,1307053.0,ALO,Fernando Alonso,00:21:47.053000
20011,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,16,13,1304158.0,ALO,Fernando Alonso,00:21:44.158000
20012,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,17,14,129426.0,ALO,Fernando Alonso,00:02:09.426000
20013,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,18,14,97425.0,ALO,Fernando Alonso,00:01:37.425000
20014,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,19,14,95602.0,ALO,Fernando Alonso,00:01:35.602000
20015,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,20,14,95325.0,ALO,Fernando Alonso,00:01:35.325000
20016,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21,14,95306.0,ALO,Fernando Alonso,00:01:35.306000
20017,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,22,14,94145.0,ALO,Fernando Alonso,00:01:34.145000
20018,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,23,13,117640.0,ALO,Fernando Alonso,00:01:57.640000
20019,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,24,13,107176.0,ALO,Fernando Alonso,00:01:47.176000
20020,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,25,15,107635.0,ALO,Fernando Alonso,00:01:47.635000
20021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,26,14,95879.0,ALO,Fernando Alonso,00:01:35.879000
20022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,27,14,112289.0,ALO,Fernando Alonso,00:01:52.289000
20023,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,28,14,94184.0,ALO,Fernando Alonso,00:01:34.184000
20024,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,29,14,126437.0,ALO,Fernando Alonso,00:02:06.437000
20025,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,30,14,126321.0,ALO,Fernando Alonso,00:02:06.321000
20026,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,31,14,127020.0,ALO,Fernando Alonso,00:02:07.020000
20027,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,32,14,109941.0,ALO,Fernando Alonso,00:01:49.941000
20028,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,33,14,93813.0,ALO,Fernando Alonso,00:01:33.813000
20029,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,34,13,93954.0,ALO,Fernando Alonso,00:01:33.954000
20030,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,35,13,109736.0,ALO,Fernando Alonso,00:01:49.736000
20031,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,36,13,93673.0,ALO,Fernando Alonso,00:01:33.673000
20032,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,37,13,93770.0,ALO,Fernando Alonso,00:01:33.770000
20033,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,38,13,93652.0,ALO,Fernando Alonso,00:01:33.652000
20034,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,39,13,94054.0,ALO,Fernando Alonso,00:01:34.054000
20035,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,40,13,93693.0,ALO,Fernando Alonso,00:01:33.693000
20036,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,41,13,94246.0,ALO,Fernando Alonso,00:01:34.246000
20037,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,42,13,94117.0,ALO,Fernando Alonso,00:01:34.117000
20038,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,43,13,94417.0,ALO,Fernando Alonso,00:01:34.417000
20039,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,44,13,118616.0,ALO,Fernando Alonso,00:01:58.616000
20040,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,45,13,112878.0,ALO,Fernando Alonso,00:01:52.878000
20041,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,46,13,91633.0,ALO,Fernando Alonso,00:01:31.633000
20042,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,47,13,93400.0,ALO,Fernando Alonso,00:01:33.400000
20043,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,48,13,95982.0,ALO,Fernando Alonso,00:01:35.982000
20044,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,49,14,93542.0,ALO,Fernando Alonso,00:01:33.542000
20045,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,1,11,98679.0,ALO,Fernando Alonso,00:01:38.679000
20046,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2,11,92422.0,ALO,Fernando Alonso,00:01:32.422000
20047,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,3,11,91511.0,ALO,Fernando Alonso,00:01:31.511000
20048,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,4,11,91321.0,ALO,Fernando Alonso,00:01:31.321000
20049,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,5,11,91339.0,ALO,Fernando Alonso,00:01:31.339000
20050,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,6,11,90920.0,ALO,Fernando Alonso,00:01:30.920000
20051,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,7,11,90811.0,ALO,Fernando Alonso,00:01:30.811000
20052,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,8,11,91052.0,ALO,Fernando Alonso,00:01:31.052000
20053,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,9,11,90990.0,ALO,Fernando Alonso,00:01:30.990000
20054,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,10,11,90989.0,ALO,Fernando Alonso,00:01:30.989000
20055,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,11,11,90577.0,ALO,Fernando Alonso,00:01:30.577000
20056,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,12,11,90535.0,ALO,Fernando Alonso,00:01:30.535000
20057,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,13,11,90488.0,ALO,Fernando Alonso,00:01:30.488000
20058,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,14,11,90842.0,ALO,Fernando Alonso,00:01:30.842000
20059,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,15,11,90817.0,ALO,Fernando Alonso,00:01:30.817000
20060,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,16,9,90648.0,ALO,Fernando Alonso,00:01:30.648000
20061,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,17,9,90930.0,ALO,Fernando Alonso,00:01:30.930000
20062,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,18,7,90574.0,ALO,Fernando Alonso,00:01:30.574000
20063,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,19,7,90331.0,ALO,Fernando Alonso,00:01:30.331000
20064,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,20,6,90024.0,ALO,Fernando Alonso,00:01:30.024000
20065,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,21,6,89633.0,ALO,Fernando Alonso,00:01:29.633000
20066,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,22,6,89899.0,ALO,Fernando Alonso,00:01:29.899000
20067,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,23,6,89593.0,ALO,Fernando Alonso,00:01:29.593000
20068,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,24,5,89667.0,ALO,Fernando Alonso,00:01:29.667000
20069,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,25,5,89527.0,ALO,Fernando Alonso,00:01:29.527000
20070,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,26,5,89527.0,ALO,Fernando Alonso,00:01:29.527000
20071,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,27,5,89379.0,ALO,Fernando Alonso,00:01:29.379000
20072,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,28,5,89312.0,ALO,Fernando Alonso,00:01:29.312000
20073,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,29,5,89074.0,ALO,Fernando Alonso,00:01:29.074000
20074,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,30,5,89378.0,ALO,Fernando Alonso,00:01:29.378000
20075,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,31,4,89314.0,ALO,Fernando Alonso,00:01:29.314000
20076,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,32,4,89165.0,ALO,Fernando Alonso,00:01:29.165000
20077,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,33,4,89130.0,ALO,Fernando Alonso,00:01:29.130000
20078,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,34,4,88931.0,ALO,Fernando Alonso,00:01:28.931000
20079,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,35,4,90285.0,ALO,Fernando Alonso,00:01:30.285000
20080,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,36,4,139121.0,ALO,Fernando Alonso,00:02:19.121000
20081,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,37,7,116240.0,ALO,Fernando Alonso,00:01:56.240000
20082,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,38,8,90132.0,ALO,Fernando Alonso,00:01:30.132000
20083,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,39,8,88811.0,ALO,Fernando Alonso,00:01:28.811000
20084,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,40,8,89256.0,ALO,Fernando Alonso,00:01:29.256000
20085,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,41,9,90486.0,ALO,Fernando Alonso,00:01:30.486000
20086,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,42,9,89430.0,ALO,Fernando Alonso,00:01:29.430000
20087,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,43,9,88946.0,ALO,Fernando Alonso,00:01:28.946000
20088,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,44,9,89070.0,ALO,Fernando Alonso,00:01:29.070000
20089,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,45,9,89019.0,ALO,Fernando Alonso,00:01:29.019000
20090,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,46,9,88762.0,ALO,Fernando Alonso,00:01:28.762000
20091,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,47,9,89126.0,ALO,Fernando Alonso,00:01:29.126000
20092,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,48,9,89827.0,ALO,Fernando Alonso,00:01:29.827000
20093,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,49,8,88564.0,ALO,Fernando Alonso,00:01:28.564000
20094,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,50,9,89325.0,ALO,Fernando Alonso,00:01:29.325000
20095,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,51,9,88424.0,ALO,Fernando Alonso,00:01:28.424000
20096,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,52,9,102295.0,ALO,Fernando Alonso,00:01:42.295000
20097,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,53,9,133583.0,ALO,Fernando Alonso,00:02:13.583000
20098,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,54,9,152020.0,ALO,Fernando Alonso,00:02:32.020000
20099,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,55,9,145226.0,ALO,Fernando Alonso,00:02:25.226000
20100,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,56,8,119466.0,ALO,Fernando Alonso,00:01:59.466000
20101,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,57,8,88007.0,ALO,Fernando Alonso,00:01:28.007000
20102,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,58,8,87607.0,ALO,Fernando Alonso,00:01:27.607000
20103,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,1,18,131207.0,VET,Sebastian Vettel,00:02:11.207000
20104,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2,17,144647.0,VET,Sebastian Vettel,00:02:24.647000
20105,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,3,19,175004.0,VET,Sebastian Vettel,00:02:55.004000
20106,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,4,18,145242.0,VET,Sebastian Vettel,00:02:25.242000
20107,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,5,18,142250.0,VET,Sebastian Vettel,00:02:22.250000
20108,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,6,18,122494.0,VET,Sebastian Vettel,00:02:02.494000
20109,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,7,17,103631.0,VET,Sebastian Vettel,00:01:43.631000
20110,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,8,17,101300.0,VET,Sebastian Vettel,00:01:41.300000
20111,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,9,17,99784.0,VET,Sebastian Vettel,00:01:39.784000
20112,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,10,16,96740.0,VET,Sebastian Vettel,00:01:36.740000
20113,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,11,16,95300.0,VET,Sebastian Vettel,00:01:35.300000
20114,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,12,16,96106.0,VET,Sebastian Vettel,00:01:36.106000
20115,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,13,15,97804.0,VET,Sebastian Vettel,00:01:37.804000
20116,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,14,14,91392.0,VET,Sebastian Vettel,00:01:31.392000
20117,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,15,14,90759.0,VET,Sebastian Vettel,00:01:30.759000
20118,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,16,14,90212.0,VET,Sebastian Vettel,00:01:30.212000
20119,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,17,14,89953.0,VET,Sebastian Vettel,00:01:29.953000
20120,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,18,14,89497.0,VET,Sebastian Vettel,00:01:29.497000
20121,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,19,14,90034.0,VET,Sebastian Vettel,00:01:30.034000
20122,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,20,16,129767.0,VET,Sebastian Vettel,00:02:09.767000
20123,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,21,17,122627.0,VET,Sebastian Vettel,00:02:02.627000
20124,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,22,17,138391.0,VET,Sebastian Vettel,00:02:18.391000
20125,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,23,17,133009.0,VET,Sebastian Vettel,00:02:13.009000
20126,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,24,17,90311.0,VET,Sebastian Vettel,00:01:30.311000
20127,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,25,17,87106.0,VET,Sebastian Vettel,00:01:27.106000
20128,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,26,17,85524.0,VET,Sebastian Vettel,00:01:25.524000
20129,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,27,17,87508.0,VET,Sebastian Vettel,00:01:27.508000
20130,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,28,17,83756.0,VET,Sebastian Vettel,00:01:23.756000
20131,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,29,17,82722.0,VET,Sebastian Vettel,00:01:22.722000
20132,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,30,17,93841.0,VET,Sebastian Vettel,00:01:33.841000
20133,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,31,15,124488.0,VET,Sebastian Vettel,00:02:04.488000
20134,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,32,15,1572793.0,VET,Sebastian Vettel,00:26:12.793000
20135,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,33,15,1610626.0,VET,Sebastian Vettel,00:26:50.626000
20136,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,34,15,150825.0,VET,Sebastian Vettel,00:02:30.825000
20137,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,35,14,89896.0,VET,Sebastian Vettel,00:01:29.896000
20138,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,36,14,84296.0,VET,Sebastian Vettel,00:01:24.296000
20139,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,37,14,82651.0,VET,Sebastian Vettel,00:01:22.651000
20140,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,38,13,82463.0,VET,Sebastian Vettel,00:01:22.463000
20141,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,39,13,80964.0,VET,Sebastian Vettel,00:01:20.964000
20142,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,40,12,82391.0,VET,Sebastian Vettel,00:01:22.391000
20143,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,41,12,81290.0,VET,Sebastian Vettel,00:01:21.290000
20144,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,42,12,80702.0,VET,Sebastian Vettel,00:01:20.702000
20145,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,43,12,80505.0,VET,Sebastian Vettel,00:01:20.505000
20146,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,44,12,80964.0,VET,Sebastian Vettel,00:01:20.964000
20147,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,45,12,81216.0,VET,Sebastian Vettel,00:01:21.216000
20148,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,46,12,80669.0,VET,Sebastian Vettel,00:01:20.669000
20149,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,47,12,82093.0,VET,Sebastian Vettel,00:01:22.093000
20150,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,48,13,81986.0,VET,Sebastian Vettel,00:01:21.986000
20151,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,49,13,80593.0,VET,Sebastian Vettel,00:01:20.593000
20152,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,50,13,80472.0,VET,Sebastian Vettel,00:01:20.472000
20153,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,51,13,80527.0,VET,Sebastian Vettel,00:01:20.527000
20154,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,52,14,81470.0,VET,Sebastian Vettel,00:01:21.470000
20155,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,53,14,80389.0,VET,Sebastian Vettel,00:01:20.389000
20156,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,54,14,79942.0,VET,Sebastian Vettel,00:01:19.942000
20157,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,55,14,79615.0,VET,Sebastian Vettel,00:01:19.615000
20158,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,56,14,79810.0,VET,Sebastian Vettel,00:01:19.810000
20159,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,57,14,79622.0,VET,Sebastian Vettel,00:01:19.622000
20160,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,58,14,79170.0,VET,Sebastian Vettel,00:01:19.170000
20161,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,59,14,79074.0,VET,Sebastian Vettel,00:01:19.074000
20162,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,60,14,79095.0,VET,Sebastian Vettel,00:01:19.095000
20163,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,61,14,87605.0,VET,Sebastian Vettel,00:01:27.605000
20164,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,1,14,141797.0,VET,Sebastian Vettel,00:02:21.797000
20165,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2,14,138294.0,VET,Sebastian Vettel,00:02:18.294000
20166,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,3,14,142630.0,VET,Sebastian Vettel,00:02:22.630000
20167,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,4,13,117475.0,VET,Sebastian Vettel,00:01:57.475000
20168,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,5,14,101948.0,VET,Sebastian Vettel,00:01:41.948000
20169,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,6,13,97484.0,VET,Sebastian Vettel,00:01:37.484000
20170,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,7,13,97964.0,VET,Sebastian Vettel,00:01:37.964000
